Job_title,Salary,Salary_Frequency,Location,Source,Scrape_Date
Plumber,29.42,Hourly,"Manchester, New Hampshire",USAjobs.gov,2023-12-01
Health System Specialist,"76,551",Annual,"Denver, Colorado",USAjobs.gov,2023-12-01
Registered Nurse-Patient Safety Manager,"65,764",Annual,"Columbus, Ohio",USAjobs.gov,2023-12-01
ELECTRICAL EQUIPMENT REPAIRER,28.21,Hourly,"Philadelphia, Pennsylvania",USAjobs.gov,2023-12-01
Prosthetic Representative-Assistant Chief,"84,025",Annual,"Kansas City, Missouri",USAjobs.gov,2023-12-01
Secretary,"51,713",Annual,"Pensacola, Florida",USAjobs.gov,2023-12-01
Pipefitter,29.76,Hourly,"Aurora, Colorado",USAjobs.gov,2023-12-01
Housekeeping Aid Leader,18.98,Hourly,"Walla Walla, Washington",USAjobs.gov,2023-12-01
Registered Nurse - Nurse Manager Patient Care Coordinator,"70,788",Annual,"Beckley, West Virginia",USAjobs.gov,2023-12-01
Registered Nurse (Nurse Manager),"76,632",Annual,"Oklahoma City, Oklahoma",USAjobs.gov,2023-12-01
Nurse,"74,152",Annual,"Wakpala, South Dakota",USAjobs.gov,2023-12-01
Supervisory Contract Specialist,"99,908",Annual,Anywhere in the U.S. (remote job),USAjobs.gov,2023-12-01
Paralegal Specialist,"57,118",Annual,"Keesler AFB, Mississippi",USAjobs.gov,2023-12-01
Supervisory Interior Designer,"85,738",Annual,"Dayton, Ohio",USAjobs.gov,2023-12-01
Health Technician (Audiology),"46,936",Annual,"Corpus Christi, Texas",USAjobs.gov,2023-12-01
Speech-Language Pathologist,"82,830",Annual,"Columbia, South Carolina",USAjobs.gov,2023-12-01
SUPPLY TECHNICIAN,"44,057",Annual,Multiple Locations,USAjobs.gov,2023-12-01
NURSING ASSISTANT,"31,561",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Chief Administrative Officer,"141,022",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
MWR Catering Sales Assistant,"52,169",Annual,"Seal Beach, California",USAjobs.gov,2023-12-01
Program Specialist-Graduate Medical Education (GME) Coordinator,"48,648",Annual,"Fayetteville, North Carolina",USAjobs.gov,2023-12-01
Dietitian (Clinical) - Home Based Primary Care,"51,726",Annual,"Aurora, Colorado",USAjobs.gov,2023-12-01
HR SPEC (EMPL BEN) (Title 5),"57,118",Annual,"Draper, Utah",USAjobs.gov,2023-12-01
Airway Transportation Systems Specialist (Coordinator),"83,793",Annual,"New Orleans, Louisiana",USAjobs.gov,2023-12-01
Airway Transportation Systems Specialist (Coordinator),"96,718",Annual,"Houston, Texas",USAjobs.gov,2023-12-01
Aircraft Flight Instructor (Title 32),"98,496",Annual,"West Jordan, Utah",USAjobs.gov,2023-12-01
OCA - Registered Nurse/Nurse Educator,"62,965",Annual,"Dublin, Georgia",USAjobs.gov,2023-12-01
Advanced Medical Technologist - Flow Cytometry/Bone Marrows/Core Lab,"77,832",Annual,"Pittsburgh, Pennsylvania",USAjobs.gov,2023-12-01
Senior Social Worker (MHCL),"59,495",Annual,"Cincinnati, Ohio",USAjobs.gov,2023-12-01
Maintenance Mechanic Supervisor,38.82,Hourly,"Manchester, New Hampshire",USAjobs.gov,2023-12-01
Healthcare Engineer,"54,111",Annual,"Boise, Idaho",USAjobs.gov,2023-12-01
Physician (PC-FP-GP-IM-Peds),"186,000",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Secretary,"39,294",Annual,"Phoenix, Arizona",USAjobs.gov,2023-12-01
Medical Insurance Technician (Office Automation),"42,022",Annual,"Fort Moore, Georgia",USAjobs.gov,2023-12-01
Licensed Vocational Nurse - Nursing Service (Various Specialties),"66,730",Annual,"San Diego County, California",USAjobs.gov,2023-12-01
Licensed Vocational Nurse - Nursing Service (Various Specialties),"54,620",Annual,"San Diego County, California",USAjobs.gov,2023-12-01
Nursing Assistant,"36,835",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Senior Social Worker (Inpatient/ED and Specialty Care),"86,748",Annual,"Bay Pines, Florida",USAjobs.gov,2023-12-01
Associate Director for Investment (Program/Budget),"171,268",Annual,"Pentagon, Arlington, Virginia",USAjobs.gov,2023-12-01
Clinical Pharmacist,"118,027",Annual,"Anchorage, Alaska",USAjobs.gov,2023-12-01
Nursing Assistant - Acute and Transitional Care,"34,923",Annual,"Bath, New York",USAjobs.gov,2023-12-01
Acquisition & Utilization Specialist,"66,134",Annual,"Los Angeles, California",USAjobs.gov,2023-12-01
Public Utilities Specialist (Project Manager),"105,666",Annual,"Portland, Oregon",USAjobs.gov,2023-12-01
Supervisory Veterinary Medical Officer,"132,368",Annual,"Beltsville, Maryland",USAjobs.gov,2023-12-01
INFORMATION SECURITY SPECIALIST,"69,107",Annual,"Reno, Nevada",USAjobs.gov,2023-12-01
FINANCIAL ECONOMIST,"123,834",Annual,"Location Negotiable After Selection,",USAjobs.gov,2023-12-01
Audiologist (Lead),"100,990",Annual,"Albany, New York",USAjobs.gov,2023-12-01
Administrative Specialist,"64,957",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Administrative Specialist,"53,105",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
LIBRARY AID,15,Hourly,"Altus AFB, Oklahoma",USAjobs.gov,2023-12-01
Nurse (Post Anesthesia Care Unit),"78,445",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Lead Medical Records Technician (Release Of Information),"47,124",Annual,"Indianapolis, Indiana",USAjobs.gov,2023-12-01
Supervisory Human Resources Specialist,"98,496",Annual,Anywhere in the U.S. (remote job),USAjobs.gov,2023-12-01
Staff Physician (General Radiologist),"300,000",Annual,"Detroit, Michigan",USAjobs.gov,2023-12-01
Physician (Otolaryngology),"280,000",Annual,"West Palm Beach, Florida",USAjobs.gov,2023-12-01
CONTRACT SPECIALIST,"64,957",Annual,"Quantico, Virginia",USAjobs.gov,2023-12-01
Physician (Dermatologist),"310,000",Annual,"Jamaica Plain, Massachusetts",USAjobs.gov,2023-12-01
Cook Supervisor,24.74,Hourly,Multiple Locations,USAjobs.gov,2023-12-01
Airway Transportation Systems Specialist  (Communication),"90,892",Annual,"Fort Worth, Texas",USAjobs.gov,2023-12-01
Engineering Technician (Aerospace),"69,107",Annual,"Lakeland, Florida",USAjobs.gov,2023-12-01
GRANTS MANAGEMENT SPECIALIST,"69,107",Annual,"Vallejo, California",USAjobs.gov,2023-12-01
Medical Instrument Technician (Anesthesiology),"48,655",Annual,"Los Angeles, California",USAjobs.gov,2023-12-01
Nursing Assistant - OCA Internal,"36,835",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Senior Investigations Specialist CG-1101-15 (NTE 2 Years),"167,600",Annual,"Location Negotiable After Selection,",USAjobs.gov,2023-12-01
Program Specialist,"69,712",Annual,"Omaha, Nebraska",USAjobs.gov,2023-12-01
"Deputy Associate Administrator, Office of National Continuity Programs","183,500",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Recreation Specialist BA - Fitness,20.47,Hourly,"Bangor, Washington",USAjobs.gov,2023-12-01
Social Worker - Program Coordinator Mental Health Service Clinical Operations,"111,787",Annual,"Ann Arbor, Michigan",USAjobs.gov,2023-12-01
Pipefitter,29.92,Hourly,"Boston, Massachusetts",USAjobs.gov,2023-12-01
Locksmith,26.49,Hourly,"Charleston, South Carolina",USAjobs.gov,2023-12-01
Supervisory Physical Therapist (Ortho Clinical Specialist),"98,496",Annual,"Lexington, Kentucky",USAjobs.gov,2023-12-01
"Developmental Contract Specialist, NF-03","41,000",Annual,"Fort Sam Houston, Texas",USAjobs.gov,2023-12-01
Health System Specialist - Graduate Healthcare Administrative Training Program (GHATP) Trainee,"62,937",Annual,"Ann Arbor, Michigan",USAjobs.gov,2023-12-01
Acquisition Utilization Specialist,"70,649",Annual,"Jefferson Barracks, Missouri",USAjobs.gov,2023-12-01
Program Support Assistant,"46,696",Annual,"Bushland, Texas",USAjobs.gov,2023-12-01
Recreation Specialist BR - Fitness,20.47,Hourly,"Bremerton, Washington",USAjobs.gov,2023-12-01
Social Worker,"106,649",Annual,"Bakersfield, California",USAjobs.gov,2023-12-01
Telephone Operator,"33,906",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Medical Records Technician (Coder),"51,713",Annual,Anywhere in the U.S. (remote job),USAjobs.gov,2023-12-01
Financial Manager - Assistant Chief Financial Officer,"98,496",Annual,"Dublin, Georgia",USAjobs.gov,2023-12-01
SUPPLY TECHNICIAN (Title 32),"46,696",Annual,"Rapid City, South Dakota",USAjobs.gov,2023-12-01
Airway Transportation Systems Specialist  (NAVAIDS),"84,605",Annual,"Albuquerque, New Mexico",USAjobs.gov,2023-12-01
Advanced Medical Support Assistant (Scheduler),"42,022",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Registered Respiratory Therapist,"86,151",Annual,"Kapolei, Hawaii",USAjobs.gov,2023-12-01
Food Service Worker,18.45,Hourly,"Waco, Texas",USAjobs.gov,2023-12-01
Food Service Worker,18.45,Hourly,"Temple, Texas",USAjobs.gov,2023-12-01
Pharmacy Technician (Clinical - Primary Care),"68,887",Annual,"Mather AFB, California",USAjobs.gov,2023-12-01
IT Specialist (SYSADMIN)/Watch Officer,"112,015",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
LEAD FINANCIAL MANAGEMENT ANALYST,"94,199",Annual,"Aberdeen Proving Ground, Maryland",USAjobs.gov,2023-12-01
Computer Assisted Ordering Technician,"38,162",Annual,"Fort Moore, Georgia",USAjobs.gov,2023-12-01
Voucher Examiner,"38,062",Annual,"Crownpoint, New Mexico",USAjobs.gov,2023-12-01
Nursing Assistant - Community Living Center,"33,906",Annual,"Pittsburgh, Pennsylvania",USAjobs.gov,2023-12-01
Quality Assurance Specialist,"71,099",Annual,"Camp Arifjan, Kuwait",USAjobs.gov,2023-12-01
Dental Assistant,"42,407",Annual,"Indianapolis, Indiana",USAjobs.gov,2023-12-01
Registered Nurse - Home Telehealth,"75,860",Annual,"Spokane, Washington",USAjobs.gov,2023-12-01
Occupational Therapist,"82,830",Annual,"Cottonwood, Arizona",USAjobs.gov,2023-12-01
Teller,"37,979",Annual,"Fort Wainwright, Alaska",USAjobs.gov,2023-12-01
Supervisory Health Systems Specialist (Group Practice Manager),"98,496",Annual,"Augusta, Georgia",USAjobs.gov,2023-12-01
Medical Instrument Technician (Polysomnography),"75,017",Annual,"Reno, Nevada",USAjobs.gov,2023-12-01
Register Respiratory Therapist,"90,758",Annual,"New York, New York",USAjobs.gov,2023-12-01
Supervisory Marriage Family Therapist,"82,830",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Medical Records Administration,"105,666",Annual,"Portland, Oregon",USAjobs.gov,2023-12-01
Interdisciplinary Architect/Civil Engineer (Structural)/Mechanical Engineer/Electrical Engineer,"105,666",Annual,"Portland, Oregon",USAjobs.gov,2023-12-01
Nurse,"91,351",Annual,"Crownpoint, New Mexico",USAjobs.gov,2023-12-01
Advanced Medical Supply Technician (Sterile Processing),"53,730",Annual,"Wilkes Barre, Pennsylvania",USAjobs.gov,2023-12-01
Engineering Technician,"71,995",Annual,"Durham, North Carolina",USAjobs.gov,2023-12-01
Supply Technician,"43,646",Annual,"Los Angeles, California",USAjobs.gov,2023-12-01
Supervisory Supply Technician,"47,273",Annual,"Hampton, Virginia",USAjobs.gov,2023-12-01
Registered Nurse - MHRRTP,"65,582",Annual,"Tuskegee, Alabama",USAjobs.gov,2023-12-01
Nurse (OB),"74,152",Annual,"Whiteriver, Arizona",USAjobs.gov,2023-12-01
APN (Nurse Practitioner),"102,959",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Facility Program Manager,"138,190",Annual,"Tomah, Wisconsin",USAjobs.gov,2023-12-01
Data Scientist,"98,496",Annual,Anywhere in the U.S. (remote job),USAjobs.gov,2023-12-01
SURFACE MAINTENANCE REPAIRER - TITLE 32,24.11,Hourly,"Richmond, Kentucky",USAjobs.gov,2023-12-01
Healthcare Engineer,"54,111",Annual,"Nashville, Tennessee",USAjobs.gov,2023-12-01
Healthcare Engineer-Project Engineer,"92,429",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Safety & Occupational Health Specialist,"71,099",Annual,"Camp Arifjan, Kuwait",USAjobs.gov,2023-12-01
Laborer- IVAN Program (Investing in VA Nursing),19.32,Hourly,"Saint Cloud, Minnesota",USAjobs.gov,2023-12-01
Health System Specialist (GHATP Trainee),"66,757",Annual,"Tarrytown, New York",USAjobs.gov,2023-12-01
Cook Supervisor,33.66,Hourly,"Grand Junction, Colorado",USAjobs.gov,2023-12-01
Dietetic Technician,"37,696",Annual,"Fort Johnson, Louisiana",USAjobs.gov,2023-12-01
Psychiatrist,"200,000",Annual,"Topeka, Kansas",USAjobs.gov,2023-12-01
Motor Vehicle Operator,25.70,Hourly,"Los Angeles, California",USAjobs.gov,2023-12-01
Associate General Counsel for General Law (Office 2),"141,022",Annual,Anywhere in the U.S. (remote job),USAjobs.gov,2023-12-01
ELECTRONIC INTEGRATED SYSTEMS MECHANIC (Title 32),23.98,Hourly,"West Jordan, Utah",USAjobs.gov,2023-12-01
Housekeeping Aid,18.44,Hourly,"Reno, Nevada",USAjobs.gov,2023-12-01
Inventory Management Specialist,"53,105",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Supervisory International Program Management Specialist,"117,831",Annual,"Fort Eustis, Virginia",USAjobs.gov,2023-12-01
Medical Supply Tech (Sterile Processing) - Recruitment Incentive,"48,868",Annual,"Bay Pines, Florida",USAjobs.gov,2023-12-01
"Correctional Program Officer (Director, NIC)","141,022",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Speech-Language Pathologist,"69,107",Annual,"Clarksburg, West Virginia",USAjobs.gov,2023-12-01
"Director Plans, Training, Mobilization & Security","99,908",Annual,"Ansbach, Germany",USAjobs.gov,2023-12-01
Nurse (OR),"64,000",Annual,"Kansas City, Missouri",USAjobs.gov,2023-12-01
Health Technician (Hearing Instrument Specialist),"42,022",Annual,"Ocala, Florida",USAjobs.gov,2023-12-01
Supervisory Social Worker (32nd St PACT),"92,429",Annual,"Phoenix, Arizona",USAjobs.gov,2023-12-01
Registered Nurse- ICU,"81,083",Annual,"Fayetteville, North Carolina",USAjobs.gov,2023-12-01
Program Support Assistant,"51,453",Annual,"Ann Arbor, Michigan",USAjobs.gov,2023-12-01
Supervisory Licensed Professional Mental Health Counselor,"82,830",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Business Manager (Service) Texas Roadhouse NF-04,"58,000",Annual,"Joint Base Lewis-McChord, Washington",USAjobs.gov,2023-12-01
EQUAL EMPLOYMENT MANAGER,"71,099",Annual,"Vicenza, Italy",USAjobs.gov,2023-12-01
Supervisory Acquisition Utilization Specialist,"86,293",Annual,"Durham, North Carolina",USAjobs.gov,2023-12-01
Public Affairs Specialist,"71,099",Annual,"Camp Arifjan, Kuwait",USAjobs.gov,2023-12-01
Administrative Officer,"95,905",Annual,"Loma Linda, California",USAjobs.gov,2023-12-01
Mobility Transportation Specialist (Supervisory),"70,370",Annual,"Salisbury, North Carolina",USAjobs.gov,2023-12-01
Advanced Practice Nurse (Nurse Midwife),"102,959",Annual,"Wanblee, South Dakota",USAjobs.gov,2023-12-01
Locak and Dam Operator Supervisor,35.88,Hourly,"Adger, Alabama",USAjobs.gov,2023-12-01
Diagnostic Radiologic Technologist (Computed Tomography),"72,625",Annual,"Albany, New York",USAjobs.gov,2023-12-01
Nursing Assistant,"45,504",Annual,"Wilmington, Delaware",USAjobs.gov,2023-12-01
Psychologist,"80,668",Annual,"Coatesville, Pennsylvania",USAjobs.gov,2023-12-01
Supervisory Social Worker,"82,830",Annual,Multiple Locations,USAjobs.gov,2023-12-01
SUPERVISORY STORE ASSOCIATE,"46,696",Annual,"Altus AFB, Oklahoma",USAjobs.gov,2023-12-01
Management and Program Analyst,"108,250",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Aviation Safety Inspector (AW General Aviation - Maintenance),"98,496",Annual,"Boise, Idaho",USAjobs.gov,2023-12-01
Food Service Worker,16.81,Hourly,Multiple Locations,USAjobs.gov,2023-12-01
Engineering Technician,"59,407",Annual,"Honolulu, Hawaii",USAjobs.gov,2023-12-01
Financial Accounts Technician,"37,696",Annual,"Fresno, California",USAjobs.gov,2023-12-01
Electrician,27.12,Hourly,"Oklahoma City, Oklahoma",USAjobs.gov,2023-12-01
Diagnostic Radiologic Technologist (Mammography) - DHA,"60,369",Annual,"Chinle, Arizona",USAjobs.gov,2023-12-01
Health Technician (Medical),"42,429",Annual,"Taos, New Mexico",USAjobs.gov,2023-12-01
Blind Rehab Outpatient Specialist,"82,830",Annual,"Lexington, Kentucky",USAjobs.gov,2023-12-01
"Registered Nurse - Medical/Surgical Unit, Sign on Bonus","67,266",Annual,"Fargo, North Dakota",USAjobs.gov,2023-12-01
Lead Medical Support Assistant- REC/PM&R - Incentive Authorized,"55,726",Annual,"Minneapolis, Minnesota",USAjobs.gov,2023-12-01
Materials Handler,21.08,Hourly,"Tucson, Arizona",USAjobs.gov,2023-12-01
Recreation Assistant (Water Safety Instructor) NF-02,19.90,Hourly,"Joint Base Lewis-McChord, Washington",USAjobs.gov,2023-12-01
Telecom Equipment Opr,"42,022",Annual,"Madison, Wisconsin",USAjobs.gov,2023-12-01
ASSISTANT HUMAN RESOURCES OFFICER,"98,496",Annual,"Albany Marine Corps Logistics Base, Georgia",USAjobs.gov,2023-12-01
Psychologist -Program Manger (Mental Health Outpatient),"126,384",Annual,"Tuskegee, Alabama",USAjobs.gov,2023-12-01
International Program Management Specialist,"86,001",Annual,"Redstone Arsenal, Alabama",USAjobs.gov,2023-12-01
Nurse (OR),"78,445",Annual,"Pine Ridge, South Dakota",USAjobs.gov,2023-12-01
Senior Social Worker (HUD/VASH),"92,528",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Medical Support Assistant,"44,057",Annual,"New York, New York",USAjobs.gov,2023-12-01
AIRCRAFT PILOT (TITLE 32),"88,860",Annual,"Salem, Oregon",USAjobs.gov,2023-12-01
MWR Recreation Assistant (Lifeguard),19.56,Hourly,"San Diego, California",USAjobs.gov,2023-12-01
Staff Psychologist Inpatient Psychiatry Unit,"81,564",Annual,"Salt Lake City, Utah",USAjobs.gov,2023-12-01
Lead Human Resources Specialist,"98,496",Annual,"Salt Lake City, Utah",USAjobs.gov,2023-12-01
Social Worker,"88,979",Annual,"Ventura, California",USAjobs.gov,2023-12-01
HEALTH TECHNICIAN (OPHTHALMOLOGY),"37,969",Annual,"Syracuse, New York",USAjobs.gov,2023-12-01
Secretary,"46,303",Annual,"Ann Arbor, Michigan",USAjobs.gov,2023-12-01
Nurse (OB/GYN),"83,685",Annual,"Zuni, New Mexico",USAjobs.gov,2023-12-01
Senior Licensed Professional Mental Health Counselor,"82,830",Annual,"Beckley, West Virginia",USAjobs.gov,2023-12-01
Electrical Engineer,"72,011",Annual,"Fort Gregg-Adams, Virginia",USAjobs.gov,2023-12-01
Recreation Therapist (CLC) - RECRUITMENT INCENTIVE,"46,696",Annual,"Big Spring, Texas",USAjobs.gov,2023-12-01
Nurse (Emergency Room),"83,685",Annual,"Zuni, New Mexico",USAjobs.gov,2023-12-01
Licensed Practical Nurse-(Prevention of Amputations in Veterans Everywhere -PAVE),"52,445",Annual,"Portland, Oregon",USAjobs.gov,2023-12-01
Supervisory Dietitian (Informatics),"80,015",Annual,"Loma Linda, California",USAjobs.gov,2023-12-01
Supervisory Medical Instrument Technician (Diagnostic Ultrasound),"113,577",Annual,"Portland, Oregon",USAjobs.gov,2023-12-01
Recreation Assistant (ITT),16,Hourly,"Eielson AFB, Alaska",USAjobs.gov,2023-12-01
Medical Support Assistant (Office Automation),"37,696",Annual,"Fort Campbell, Tennessee",USAjobs.gov,2023-12-01
Social Worker (Domiciliary Treatment Coordinator),"63,736",Annual,"Prescott, Arizona",USAjobs.gov,2023-12-01
Instructional Systems Specialist,"98,496",Annual,"Glynco, Georgia",USAjobs.gov,2023-12-01
Advanced Medical Support Assistant - Primary Care,"43,771",Annual,Multiple Locations,USAjobs.gov,2023-12-01
EXERCISE DESIGNER (AVIATION),"95,905",Annual,"Twentynine Palms, California",USAjobs.gov,2023-12-01
Specialized Pharmacy Technician - Inpatient,"49,028",Annual,"Clarksburg, West Virginia",USAjobs.gov,2023-12-01
Nurse (Clinical Coach),"94,910",Annual,"Phoenix, Arizona",USAjobs.gov,2023-12-01
Purchasing Agent,"47,878",Annual,"Albany, New York",USAjobs.gov,2023-12-01
PARALEGAL SPECIALIST,"59,407",Annual,"Kaneohe, Hawaii",USAjobs.gov,2023-12-01
Instructional Systems Specialist,"71,925",Annual,"FAA Location Negotiable Upon Request - See Additional Info,",USAjobs.gov,2023-12-01
Secretary (Medicine Service),"42,563",Annual,"San Antonio, Texas",USAjobs.gov,2023-12-01
Budget Analyst,"64,957",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Healthcare Engineer,"65,133",Annual,"Augusta, Georgia",USAjobs.gov,2023-12-01
Dental Hygienist,"83,348",Annual,"Los Angeles, California",USAjobs.gov,2023-12-01
Staff Psychologist-Women's Clinic Primary Care-Mental Health Integration/Substance Use Disorder,"81,564",Annual,"Salt Lake City, Utah",USAjobs.gov,2023-12-01
CONTRACT SPECIALIST,"116,393",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Human Resources Specialist,"84,546",Annual,"Wiesbaden, Germany",USAjobs.gov,2023-12-01
Supervisory Supply Technician,"52,022",Annual,"Hines, Illinois",USAjobs.gov,2023-12-01
Transportation Specialist,"49,028",Annual,"Camp Arifjan, Kuwait",USAjobs.gov,2023-12-01
Diving Program Coordinator,"69,107",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Supervisory Fruit & Vegetable Market Reporter,"102,673",Annual,"Phoenix, Arizona",USAjobs.gov,2023-12-01
Chaplain,"82,830",Annual,"Prisons - Nationwide,",USAjobs.gov,2023-12-01
Medical Instrument Technician (Polysomnography),"49,766",Annual,"White City, Oregon",USAjobs.gov,2023-12-01
Staff Speech-Language Pathologist (Home-Based Primary Care),"82,830",Annual,"Winter Park, Florida",USAjobs.gov,2023-12-01
Diagnostic Radiologic Technician/Technologist,"47,241",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Practical Nurse- Primary Care,"37,358",Annual,"Albany, New York",USAjobs.gov,2023-12-01
CAMP DIRECTOR,"84,546",Annual,"Schwab, Okinawa, Japan",USAjobs.gov,2023-12-01
Library Technician (Circulation Services),18.89,Hourly,"Fairchild AFB, Washington",USAjobs.gov,2023-12-01
TRAFFIC MANAGEMENT SPECIALIST,"47,148",Annual,"Santa Fe, New Mexico",USAjobs.gov,2023-12-01
Supervisory Budget Analyst,"109,732",Annual,"North Chicago, Illinois",USAjobs.gov,2023-12-01
Supervisory Veterans Service Representative (Assistant Decision Review Operations Center Manager),"129,451",Annual,"Seatac, Washington",USAjobs.gov,2023-12-01
TRAINING COMPLEX MANAGER,"93,858",Annual,"China Lake, California",USAjobs.gov,2023-12-01
Supervisory Veterans Service Representative (Coach),"84,546",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Center Director (Supervisory Biologist or Supervisory Physical Scientist),"136,908",Annual,"La Crosse, Wisconsin",USAjobs.gov,2023-12-01
Human Resources Specialist,"60,314",Annual,"Atlanta, Georgia",USAjobs.gov,2023-12-01
Advanced Practice Nurse (Nurse Practitioner/Family Practice),"109,147",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Administrative Officer,"58,049",Annual,"Fort Huachuca, Arizona",USAjobs.gov,2023-12-01
Program Manager,"123,218",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Dental Assistant,"33,241",Annual,"White Earth, Minnesota",USAjobs.gov,2023-12-01
Nurse (Pediatric),"68,273",Annual,"Pine Ridge, South Dakota",USAjobs.gov,2023-12-01
Advanced Practice Nurse (Nurse Midwife),"101,435",Annual,"Rosebud, South Dakota",USAjobs.gov,2023-12-01
Contract Specialist,"102,597",Annual,"Cincinnati, Ohio",USAjobs.gov,2023-12-01
Registered Nurse - ICU (Inpatient),"61,569",Annual,"Huntington, West Virginia",USAjobs.gov,2023-12-01
MEDICAL SUPPLY TECHNICIAN (STERILE PROCESSING ADVANCED),"49,834",Annual,"Orlando, Florida",USAjobs.gov,2023-12-01
Health Technician (Paramedic),"42,022",Annual,"Eagle Butte, South Dakota",USAjobs.gov,2023-12-01
Civil Engineer (Geotechnical),"82,830",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Purchasing Agent,"42,022",Annual,"Lake City, Florida",USAjobs.gov,2023-12-01
ELECTRICAL ENGINEER,"104,780",Annual,"Santa Rita, Guam",USAjobs.gov,2023-12-01
Police Officer (Direct Hiring Authority),"57,118",Annual,"Herlong Sierra Ordnance Depot, California",USAjobs.gov,2023-12-01
Supply Technician,"37,696",Annual,"Tallahassee, Florida",USAjobs.gov,2023-12-01
INFORMATION SECURITY SPECIALIST,"112,015",Annual,"Pentagon, Arlington, Virginia",USAjobs.gov,2023-12-01
Interior Designer,"88,860",Annual,"Portland, Oregon",USAjobs.gov,2023-12-01
Aviation Safety Inspector  (General Aviation Operations),"98,496",Annual,"Grand Rapids, Michigan",USAjobs.gov,2023-12-01
BUSINESS OPERATIONS SERVICES SPECIALIST,"94,199",Annual,"Alexandria, Virginia",USAjobs.gov,2023-12-01
Human Resources Specialist,"112,015",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Chief Operating Officer,"141,022",Annual,"District of Columbia, District of Columbia",USAjobs.gov,2023-12-01
Management Analyst,"69,107",Annual,"Tomah, Wisconsin",USAjobs.gov,2023-12-01
Health Technician (Audiology),"46,696",Annual,"Jackson, Michigan",USAjobs.gov,2023-12-01
General Attorney,"56,983",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Advanced Medical Support Assistant- Inpatient and Emergency Service line (IESD),"52,738",Annual,"Portland, Oregon",USAjobs.gov,2023-12-01
Medical Instrument Technician (Ekg),"46,696",Annual,"Viera, Florida",USAjobs.gov,2023-12-01
Supervisory Program Specialist (Section Chief),"84,679",Annual,"Overland, Missouri",USAjobs.gov,2023-12-01
Dental Assistant (EF),"27,508",Annual,"Naytahwaush, Minnesota",USAjobs.gov,2023-12-01
Support Services Specialist,"46,696",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Healthcare Engineer,"56,115",Annual,"Saint Cloud, Minnesota",USAjobs.gov,2023-12-01
QUALITY ASSURANCE SPECIALIST,"69,107",Annual,"Reno, Nevada",USAjobs.gov,2023-12-01
Supervisory Healthcare Engineer (Chief of Projects) RECRUITMENT/PCS/RELOCATION AUTHORIZED,"111,601",Annual,"Dayton, Ohio",USAjobs.gov,2023-12-01
FOOD SERVICE WORKER,16.80,Hourly,"Luke AFB, Arizona",USAjobs.gov,2023-12-01
Field Operations Specialist,"87,466",Annual,"Atlanta, Georgia",USAjobs.gov,2023-12-01
Front Desk Associate,18.89,Hourly,"Kitsap County, Washington",USAjobs.gov,2023-12-01
Medical Technologist- First shift,"52,163",Annual,"Tomah, Wisconsin",USAjobs.gov,2023-12-01
Registered Nurse (Only for Current Permanent Employees of Central Texas VA Health Care System),"69,521",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Supervisory Medical Support Assistant - TeleCritical Care,"61,714",Annual,"Minneapolis, Minnesota",USAjobs.gov,2023-12-01
Chaplain,"57,118",Annual,"Fargo, North Dakota",USAjobs.gov,2023-12-01
Supply Technician,"36,118",Annual,"Fayetteville, North Carolina",USAjobs.gov,2023-12-01
Student Trainee (Administration Support),"41,996",Annual,"Hines, Illinois",USAjobs.gov,2023-12-01
Aviation Safety Inspector (General Aviation-Operations),"98,496",Annual,"Spokane Valley, Washington",USAjobs.gov,2023-12-01
